node_id,betweenness_count,balance(millisat)
12591,0,19904000
12590,0,1250000000
12583,0,750000000
12582,0,2000000000
12581,0,1144442000
12580,0,4436822500
12579,0,740000000
12578,0,10300000000
12577,0,24350000000
12576,0,785000000
12575,0,1500000000
12574,0,12500000
12573,0,1005000000
12572,0,35000000
12571,0,50000000
12570,0,250000000
12569,0,1005000000
12568,0,522990500
12567,0,10500000
12566,0,35000000
12565,0,50000000
12564,0,1350000000
12563,0,16450000000
12562,0,464353672500
12561,0,50000000
12560,0,53485084000
12559,0,1110857000
12558,0,550000000
12555,0,548557000
12553,0,250000000
12552,0,3002708000
12544,0,74974844000
12543,0,50000000
12542,0,1019188500
12540,0,375000000
12539,0,2400000000
12538,0,25000000
12537,0,250000000
12536,0,1579231500
12535,0,13125062500
12534,0,1000000000
12533,0,350000000
12532,0,1230000000
12527,0,2975000000
12526,0,13425000000
12525,0,753140500
12524,0,500000000
12523,0,9189307000
12522,0,500000000
12515,0,5885000000
12514,0,635000000
12511,0,3000000000
12510,0,220000000
12509,0,5543233000
12508,0,27000000
12507,0,25050000000
12506,0,187500000
12505,0,4000000000
12504,0,25000000
12501,0,1000000000
12500,0,12750000000
12499,0,125000000
12498,0,4500000000
12493,0,7250000000
12492,0,9921000000
12491,0,500000000
12490,0,100000000
12488,0,2657308500
12487,0,10000000
12486,0,350000000
12485,0,1050000000
12484,0,16312231500
12483,0,720000000
12482,0,700000000
12479,0,1050000000
12478,0,160000000
12477,0,30806000
12475,0,35000000
12474,0,47356500
12473,0,250000000
12472,0,750000000
12471,0,100000000
12470,0,51622476500
12468,0,200000000
12463,0,750000000
12462,0,300000000
12461,0,12481500
12460,0,45617756000
12455,0,10526256500
12454,0,58416100000
12447,0,75000000
12446,0,350000000
12445,0,5100000000
12444,0,6740000000
12439,0,74781440500
12438,0,404610500
12437,0,127331000
12436,0,75000000
12435,0,10000000
12434,0,3613597000
12433,0,3780000000
12432,0,10881635000
12431,0,250000000
12430,0,6137500000
12429,0,72361732500
12428,0,4134710000
12423,0,1125000000
12422,0,91000000000
12421,0,27898313500
12420,0,37500000
12417,0,1500000000
12416,0,1500000000
12415,0,1671828500
12414,0,1075000000
12413,0,200000000
12412,0,60000000
12411,0,315000000
12410,0,100000000
12409,0,1621696500
12408,0,10250000000
12407,0,10000000
12406,0,1250000000
12403,0,835327500
12402,0,500000000
12401,0,50000000
12400,0,50000000
12399,0,50000000
12398,0,50000000
12397,0,50000000
12396,0,50000000
12391,0,1598662000
12390,0,50000000
12387,0,50000000
12386,0,50000000
12385,0,50000000
12384,0,50000000
12383,0,50000000
12382,0,50000000
12379,0,50000000
12378,0,50000000
12375,0,50000000
12374,0,50000000
12371,0,50000000
12370,0,50000000
12369,0,50000000
12368,0,50000000
12367,0,50000000
12365,0,50000000
12364,0,50000000
12353,0,2050000000
12352,0,42500000
12351,0,4450000000
12350,0,130000000
12349,0,24397346000
12348,0,1000000000
12347,0,37782115500
12346,0,310000000
12345,0,1200000000
12344,0,1250000000
12341,0,3078762500
12340,0,1000000000
12339,0,250000000
12338,0,50000000
12337,0,500000000
12336,0,5975000000
12335,0,1800000000
12334,0,385719000
12331,0,104000000
12330,0,15000000
12325,0,460000000
12324,0,1060000000
12323,0,10000000
12322,0,410000000
12311,0,6000000000
12310,0,159110960500
12305,0,2500000000
12304,0,250000000
12301,0,10249999500
12300,0,2144184000
12299,0,5826828000
12298,0,62500000
12297,0,101534000
12296,0,250000000
12295,0,335000000
12294,0,31886489500
12291,0,437500000
12290,0,500000000
12289,0,75000000
12288,0,1143284500
12287,0,50000000
12286,0,50000000
12285,0,50000000
12284,0,50000000
12281,0,100000000
12280,0,50000000
12279,0,50000000
12278,0,50000000
12277,0,50000000
12276,0,50000000
12275,0,50000000
12274,0,50000000
12273,0,50000000
12272,0,132621949500
12271,0,500000000
12270,0,50000000
12269,0,50000000
12268,0,50000000
12267,0,50000000
12266,0,150000000
12265,0,323673000
12264,0,11923000
12259,0,861925500
12258,0,25000000
12257,0,25000000
12256,0,25000000
12255,0,25000000
12254,0,25000000
12253,0,25000000
12252,0,25000000
12249,0,25000000
12248,0,25000000
12247,0,25000000
12246,0,25000000
12245,0,25000000
12244,0,25000000
12241,0,25000000
12240,0,25000000
12239,0,25000000
12238,0,25000000
12237,0,25000000
12236,0,25000000
12235,0,25000000
12234,0,25000000
12233,0,25000000
12232,0,250000000
12231,0,25000000
12230,0,25000000
12227,0,25000000
12226,0,25000000
12225,0,25000000
12224,0,25000000
12219,0,25000000
12218,0,25000000
12213,0,25000000
12212,0,25000000
12211,0,25000000
12210,0,25000000
12209,0,25000000
12208,0,25000000
12205,0,25000000
12204,0,25000000
12203,0,25000000
12202,0,25000000
12195,0,25000000
12194,0,25000000
12193,0,25000000
12192,0,25000000
12191,0,25000000
12190,0,25000000
12187,0,25000000
12186,0,25000000
12185,0,25000000
12184,0,25000000
12183,0,25000000
12182,0,25000000
12181,0,25000000
12180,0,25000000
12179,0,25000000
12178,0,25000000
12177,0,25000000
12176,0,25000000
12175,0,25000000
12174,0,25000000
12173,0,25000000
12172,0,25000000
12171,0,25000000
12170,0,25000000
12167,0,100000000
12163,0,25000000
12162,0,25000000
12161,0,25000000
12160,0,25000000
12159,0,25000000
12158,0,25000000
12157,0,25000000
12156,0,25000000
12155,0,25000000
12154,0,25000000
12153,0,25000000
12152,0,25000000
12148,0,25000000
12147,0,25000000
12146,0,25000000
12144,0,25000000
12142,0,25000000
12139,0,25000000
12138,0,25000000
12133,0,25000000
12129,0,25000000
12128,0,25000000
12127,0,25000000
12126,0,25000000
12125,0,25000000
12124,0,25000000
12123,0,25000000
12122,0,25000000
12121,0,25000000
12120,0,1139055500
12117,0,25000000
12116,0,25000000
12115,0,25000000
12114,0,25000000
12113,0,25000000
12112,0,25000000
12109,0,25000000
12108,0,25000000
12107,0,25000000
12106,0,25000000
12105,0,25000000
12104,0,25000000
12103,0,15000000
12102,0,3111726500
12097,0,25000000
12096,0,25000000
12095,0,25000000
12094,0,25000000
12091,0,25000000
12090,0,25000000
12087,0,25000000
12086,0,25000000
12083,0,25000000
12081,0,25000000
12080,0,25000000
12079,0,25000000
12078,0,25000000
12073,0,25000000
12072,0,25000000
12071,0,25000000
12070,0,125000000
12055,0,25000000
12051,0,25000000
12050,0,25000000
12048,0,25000000
12047,0,25000000
12046,0,25000000
12045,0,25000000
12044,0,25000000
12043,0,25000000
12042,0,25000000
12041,0,25000000
12040,0,200000000
12037,0,1250000000
12036,0,2957897500
12035,0,25000000
12034,0,25000000
12033,0,25000000
12031,0,25000000
12030,0,25000000
12027,0,25000000
12026,0,25000000
12025,0,25000000
12024,0,25000000
12023,0,25000000
12022,0,25000000
12015,0,25000000
12011,0,25000000
12010,0,25000000
12009,0,25000000
12008,0,25000000
12007,0,25000000
12006,0,25000000
12003,0,25000000
12002,0,25000000
12001,0,25000000
12000,0,25000000
11999,0,25000000
11998,0,25000000
11997,0,25000000
11996,0,25000000
11993,0,25000000
11992,0,25000000
11991,0,25000000
11990,0,25000000
11989,0,25000000
11988,0,25000000
11987,0,25000000
11986,0,25000000
11983,0,25000000
11982,0,25000000
11981,0,25000000
11980,0,25000000
11979,0,25000000
11978,0,6000000000
11977,0,100000000
11976,0,2611319000
11975,0,50000000
11974,0,2750000000
11972,0,25000000
11970,0,25000000
11969,0,25000000
11968,0,25000000
11967,0,25000000
11966,0,25000000
11963,0,25000000
11962,0,25000000
11961,0,25000000
11960,0,25000000
11959,0,25000000
11958,0,25000000
11957,0,25000000
11956,0,25000000
11955,0,25000000
11954,0,25000000
11951,0,25000000
11950,0,25000000
11949,0,25000000
11948,0,25000000
11944,0,25000000
11943,0,25000000
11942,0,25000000
11941,0,25000000
11940,0,25000000
11939,0,25000000
11938,0,25000000
11937,0,25000000
11936,0,25000000
11934,0,25000000
11933,0,25000000
11932,0,25000000
11931,0,25000000
11930,0,25000000
11929,0,25000000
11928,0,25000000
11925,0,25000000
11924,0,25000000
11923,0,25000000
11922,0,25000000
11919,0,25000000
11918,0,25000000
11917,0,25000000
11916,0,25000000
11915,0,25000000
11914,0,25000000
11907,0,250000000
11905,0,25000000
11904,0,25000000
11903,0,25000000
11902,0,25000000
11897,0,25000000
11896,0,25000000
11895,0,25000000
11894,0,25000000
11893,0,25000000
11892,0,25000000
11891,0,25000000
11890,0,25000000
11889,0,25000000
11888,0,25000000
11887,0,25000000
11886,0,25000000
11883,0,25000000
11882,0,25000000
11881,0,25000000
11880,0,25000000
11879,0,25000000
11878,0,25000000
11877,0,25000000
11876,0,25000000
11875,0,25000000
11874,0,25000000
11873,0,25000000
11872,0,25000000
11871,0,25000000
11870,0,25000000
11869,0,25000000
11868,0,25000000
11867,0,25000000
11866,0,25000000
11865,0,25000000
11864,0,25000000
11861,0,25000000
11860,0,9500000000
11859,0,2500000000
11858,0,112892500
11855,0,500000000
11854,0,10000000
11851,0,16649999000
11850,0,624279000
11849,0,29500000000
11848,0,11035310000
11845,0,25000000
11844,0,25000000
11843,0,25000000
11842,0,25000000
11841,0,25000000
11840,0,25000000
11839,0,25000000
11838,0,25000000
11837,0,25000000
11836,0,25000000
11835,0,25000000
11834,0,25000000
11833,0,25000000
11832,0,25000000
11831,0,25000000
11830,0,25000000
11827,0,25000000
11826,0,25000000
11821,0,25000000
11820,0,25000000
11815,0,25000000
11814,0,25000000
11808,0,25000000
11807,0,25000000
11806,0,25000000
11805,0,25000000
11804,0,25000000
11803,0,25000000
11802,0,25000000
11801,0,25000000
11800,0,25000000
11799,0,25000000
11798,0,25000000
11797,0,25000000
11796,0,25000000
11795,0,25000000
11794,0,25000000
11793,0,25000000
11792,0,25000000
11791,0,25000000
11790,0,25000000
11785,0,25000000
11784,0,25000000
11783,0,25000000
11782,0,25000000
11781,0,25000000
11780,0,25000000
11779,0,25000000
11778,0,25000000
11776,0,25000000
11775,0,25000000
11774,0,25000000
11773,0,25000000
11772,0,25000000
11771,0,25000000
11770,0,25000000
11769,0,25000000
11768,0,25000000
11767,0,25000000
11766,0,25000000
11753,0,25000000
11752,0,25000000
11751,0,25000000
11750,0,25000000
11737,0,25000000
11736,0,25000000
11735,0,25000000
11734,0,25000000
11733,0,25000000
11732,0,25000000
11731,0,25000000
11730,0,25000000
11729,0,25000000
11728,0,25000000
11727,0,25000000
11726,0,25000000
11725,0,25000000
11724,0,555111435000
11723,0,25000000
11722,0,25000000
11721,0,25000000
11720,0,25000000
11719,0,25000000
11718,0,25000000
11717,0,25000000
11716,0,25000000
11715,0,25000000
11714,0,25000000
11713,0,25000000
11712,0,25000000
11711,0,25000000
11710,0,25000000
11709,0,25000000
11707,0,25000000
11706,0,25000000
11701,0,25000000
11700,0,25000000
11699,0,750000000
11698,0,25000000
11693,0,25000000
11692,0,25000000
11691,0,25000000
11690,0,25000000
11689,0,25000000
11688,0,25000000
11687,0,25000000
11686,0,25000000
11683,0,25000000
11682,0,4500000000
11681,0,34808539000
11680,0,13520000000
11679,0,25000000
11678,0,25000000
11677,0,25000000
11676,0,25000000
11675,0,25000000
11674,0,25000000
11669,0,25000000
11668,0,25000000
11665,0,25000000
11664,0,25000000
11663,0,25000000
11662,0,25000000
11659,0,25000000
11658,0,25000000
11657,0,25000000
11656,0,25000000
11653,0,25000000
11652,0,25000000
11651,0,25000000
11650,0,25000000
11645,0,25000000
11644,0,25000000
11639,0,25000000
11638,0,25000000
11637,0,25000000
11636,0,25000000
11635,0,25000000
11634,0,25000000
11633,0,25000000
11632,0,25000000
11621,0,25000000
11620,0,25000000
11619,0,40000000
11618,0,25000000
11617,0,25000000
11616,0,25000000
11613,0,25000000
11612,0,25000000
11611,0,25000000
11610,0,25000000
11608,0,25000000
11607,0,25000000
11606,0,4149036000
11605,0,25000000
11604,0,25000000
11603,0,25000000
11602,0,25000000
11601,0,25000000
11600,0,25000000
11598,0,25000000
11597,0,25000000
11596,0,25000000
11594,0,25000000
11593,0,25000000
11587,0,25000000
11586,0,25000000
11585,0,25000000
11577,0,25000000
11576,0,25000000
11572,0,25000000
11568,0,25000000
11565,0,25000000
11564,0,25000000
11535,0,25000000
11534,0,25000000
11533,0,25000000
11532,0,25000000
11521,0,25000000
11520,0,25000000
11515,0,25000000
11514,0,25000000
11509,0,250000000
11508,0,25000000
11503,0,25000000
11502,0,25000000
11501,0,25000000
11500,0,25000000
11499,0,25000000
11498,0,25000000
11497,0,25000000
11496,0,25000000
11495,0,25000000
11494,0,25000000
11493,0,25000000
11492,0,25000000
11491,0,25000000
11490,0,25000000
11489,0,25000000
11488,0,25000000
11484,0,25000000
11483,0,25000000
11482,0,50000000
11477,0,25000000
11476,0,25000000
11473,0,25000000
11471,0,25000000
11470,0,25000000
11463,0,11359590500
11462,0,87500000
11458,0,500000000
11453,0,4161000000
11452,0,603394500
11451,0,60000000
11449,0,15626000000
11448,0,500000000
11447,0,2055250000
11446,0,6000150000
11445,0,15000000000
11444,0,16500000000
11443,0,1110000000
11442,0,1175000000
11441,0,23639107500
11440,0,75000000
11437,0,1225000000
11436,0,10000000
11435,0,25000000
11434,0,25000000
11433,0,1650000000
11432,0,25000000
11431,0,25000000
11430,0,25000000
11429,0,25000000
11428,0,25000000
11425,0,25000000
11424,0,25000000
11421,0,500000000
11420,0,25000000
11417,0,25000000
11416,0,50000000
11413,0,25000000
11412,0,25000000
11407,0,25000000
11406,0,25000000
11405,0,25000000
11404,0,25000000
11403,0,25000000
11402,0,25000000
11401,0,25000000
11400,0,25000000
11399,0,25000000
11398,0,25000000
11395,0,25000000
11394,0,25000000
11393,0,25000000
11392,0,25000000
11391,0,25000000
11390,0,25000000
11385,0,25000000
11384,0,25000000
11379,0,106379690000
11375,0,25000000
11374,0,1000000000
11373,0,1000000000
11372,0,25000000
11371,0,25000000
11370,0,25000000
11363,0,2248232000
11362,0,900000000
11361,0,250000000
11360,0,3000000000
11357,0,2282205000
11355,0,75000000
11354,0,1050000000
11353,0,10000000
11352,0,402111500
11349,0,250000000
11348,0,134830680000
11347,0,5250000000
11346,0,25000000
11345,0,325123500
11344,0,19850250000
11343,0,112500000
11342,0,25000000
11341,0,100000000
11340,0,190000000
11337,0,25000000
11336,0,1500000000
11335,0,45000000
11333,0,6000000000
11332,0,17500000
11331,0,3930596500
11330,0,19000000000
11329,0,50000000
11328,0,100000000
11327,0,275000000
11326,0,500002000
11321,0,93250000
11320,0,385000000
11319,0,852500000
11318,0,61000000000
11315,0,17272291500
11314,0,2298558000
11313,0,150000000
11312,0,50325000000
11311,0,183655500
11310,0,450000000
11309,0,110719500
11308,0,2500000000
11307,0,500000000
11306,0,117607314500
11305,0,62500000
11304,0,12237989500
11303,0,2000000000
11302,0,50000000
11301,0,238729000
11300,0,8626798500
11299,0,8388607500
11298,0,623882000
11297,0,21922520500
11296,0,850000000
11295,0,9750000000
11292,0,631000000
11291,0,450000000
11290,0,1500000000
11289,0,9000000000
11287,0,375000000
11286,0,22710725000
11285,0,1305000000
11284,0,2000000000
11283,0,2000000000
11282,0,3750000000
11275,0,500000000
11274,0,10000000
11273,0,50000000
11272,0,675026130500
11271,0,560000000
11270,0,1650000000
11261,0,25000000
11260,0,76080257000
11257,0,10908076500
11256,0,122914037500
11255,0,110000000
11253,0,500000000
11252,0,1266168500
11247,0,40157212000
11246,0,1000000000
11245,0,5000000000
11244,0,3115625000
11243,0,21871000
11242,0,50000000
11239,0,500000000
11238,0,50000000
11235,0,2250000000
11234,0,6127517000
11232,0,20065155000
11231,0,560000000
11230,0,50000000
11229,0,233892500
11228,0,5500250000
11227,0,2129579000
11226,0,171342500
11225,0,292500000
11224,0,125000000
11223,0,1000000000
11222,0,301858294500
11221,0,255000000
11220,0,900000000
11215,0,10000000
11214,0,1296771500
11211,0,177538392000
11210,0,700000000
11209,0,3186666500
11208,0,2250000000
11207,0,870346500
11206,0,38426841500
11197,0,17500000000
11196,0,50000000
11195,0,2969420000
11194,0,750000000
11193,0,2000000000
11192,0,500000000
11191,0,27500000000
11190,0,2250750000
11189,0,982500000
11188,0,3022524000
11187,0,3250050000
11186,0,31725000000
11185,0,2500000000
11184,0,100500000
11183,0,10350000000
11182,0,250000000
11177,0,4006000000
11175,0,187502000
11174,0,802500000
11173,0,310000000
